"","x"
"166482",785100
"166483",318400
"166484",390300
"166485",367300
"166486",235100
"166487",1039300
"166488",339800
"166489",332600
"166490",273200
"166491",254300
"166492",333300
"166493",393600
"166494",538600
"166495",440900
"166496",251400
"166497",297200
"166498",289600
"166499",502200
"166500",519800
"166501",810900
"166502",227200
"166503",332200
"166504",459500
"166505",845700
"166506",514800
"166507",921900
"166508",308900
"166509",310800
"166510",399000
"166511",299900
"166512",832600
"166513",241800
"166514",612400
"166515",627000
"166516",1098500
"166517",540900
"166518",483000
"166519",459900
"166520",359700
"166521",293300
"166522",160500
"166523",463900
"166524",825500
"166525",430300
"166526",342900
"166527",425600
"166528",308700
"166529",339200
"166530",397200
"166531",215900
"166532",325800
"166533",316500
"166534",583200
"166535",490600
"166536",668700
"166537",342300
"166538",298600
"166539",291700
"166540",481000
"166541",474200
"166542",449500
"166543",344000
"166544",567700
"166545",250200
"166546",596300
"166547",235000
"166548",249400
"166549",253600
"166550",259800
"166551",341700
"166552",279300
"166553",299200
"166554",311400
"166555",323700
"166556",331600
"166557",506400
"166558",235100
"166559",406900
"166560",263800
"166561",334800
"166562",322300
"166563",365000
"166564",446400
"166565",339900
"166566",223100
"166567",383600
"166568",342500
"166569",468300
"166570",196200
"166571",249600
"166572",308100
"166573",605200
"166574",655700
"166575",200900
"166576",293400
"166577",471700
"166578",278800
"166579",535900
"166580",200400
"166581",498200
"166582",443600
"166583",498400
"166584",504500
"166585",366000
"166586",267900
"166587",337800
"166588",441600
"166589",313700
"166590",227000
"166591",521500
"166592",345800
"166593",350500
"166594",330800
"166595",654200
"166596",319100
"166597",351400
"166598",350900
"166599",250000
"166600",570800
"166601",306500
"166602",350200
"166603",490300
"166604",235300
"166605",296400
"166606",359100
"166607",314500
"166608",543200
"166609",285200
"166610",669800
"166611",238500
"166612",540900
"166613",341200
"166614",320900
"166615",607600
"166616",492600
"166617",209100
"166618",226500
"166619",190000
"166620",418800
"166621",285900
"166622",223000
"166623",355600
"166624",283500
"166625",408800
"166626",268800
"166627",416600
"166628",220600
"166629",901100
"166630",597600
"166631",364400
"166632",359600
"166633",623200
"166634",249000
"166635",384900
"166636",300300
"166637",297400
"166638",597800
"166639",672900
"166640",1298600
"166641",234000
"166642",336600
"166643",551200
"166644",387600
"166645",208600
"166646",301500
"166647",359900
"166648",408600
"166649",294900
"166650",350800
"166651",464900
"166652",228400
"166653",692900
"166654",622600
"166655",292700
"166656",684100
"166657",483200
"166658",257400
"166659",245500
"166660",377000
"166661",255400
"166662",343800
"166663",313300
"166664",335300
"166665",426200
"166666",835200
"166667",375900
"166668",406000
"166669",338800
"166670",473800
"166671",359100
"166672",331700
"166673",272700
"166674",694300
"166675",371200
"166676",366800
"166677",555400
"166678",271900
"166679",374700
"166680",180600
"166681",357200
"166682",205200
"166683",152900
"166684",228500
"166685",256600
"166686",720100
"166687",384100
"166688",258700
"166689",1136100
"166690",341100
"166691",302600
"166692",272700
"166693",312500
"166694",273200
"166695",333300
"166696",376700
"166697",324500
"166698",217500
"166699",366900
"166700",359400
"166701",457700
"166702",342500
"166703",432900
"166704",344600
"166705",252300
"166706",251100
"166707",468100
"166708",467500
"166709",206700
"166710",268000
"166711",218100
"166712",203400
"166713",227800
"166714",490300
"166715",235100
"166716",384500
"166717",275000
"166718",456700
"166719",387000
"166720",289300
"166721",617000
"166722",333100
"166723",321100
"166724",293900
"166725",263000
"166726",255700
"166727",221000
"166728",650200
"166729",376400
"166730",624600
"166731",279100
"166732",523400
"166733",241400
"166734",360700
"166735",269200
"166736",246500
"166737",244200
"166738",458400
"166739",435900
"166740",214800
"166741",395500
"166742",260200
"166743",383200
"166744",277200
"166745",283600
"166746",321600
"166747",329600
"166748",333000
"166749",341700
"166750",266600
"166751",403100
"166752",332600
"166753",274800
"166754",293100
"166755",414600
"166756",218300
"166757",207000
"166758",195600
"166759",644300
"166760",636200
"166761",1124700
"166762",580000
"166763",423100
"166764",490900
"166765",257900
"166766",493600
"166767",345000
"166768",467700
"166769",279000
"166770",529800
"166771",465000
"166772",168100
"166773",283900
"166774",290300
"166775",120600
"166776",794400
"166777",160000
"166778",378000
"166779",402800
"166780",455800
"166781",550700
"166782",333900
"166783",269500
"166784",200700
"166785",282200
"166786",416800
"166787",209300
"166788",538800
"166789",166300
"166790",518900
"166791",497300
"166792",548100
"166793",344000
"166794",262600
"166795",496400
"166796",331400
"166797",568900
"166798",321500
"166799",475200
"166800",790300
"166801",296600
"166802",268700
"166803",233400
"166804",331100
"166805",1157200
"166806",520900
"166807",377700
"166808",212900
"166809",277800
"166810",440500
"166811",150000
"166812",678500
"166813",750000
"166814",289300
"166815",379500
"166816",525800
"166817",152500
"166818",251400
"166819",410500
"166820",868600
"166821",532100
"166822",383900
"166823",309400
"166824",371000
"166825",274700
"166826",345600
"166827",462600
"166828",376700
"166829",205400
"166830",529000
"166831",342500
"166832",240000
"166833",343500
"166834",234800
"166835",486500
"166836",237300
"166837",290800
"166838",280000
"166839",549500
"166840",258900
"166841",316900
"166842",388400
"166843",521400
"166844",218200
"166845",231700
"166846",304200
"166847",435900
"166848",385800
"166849",415900
"166850",401700
"166851",498500
"166852",282800
"166853",472300
"166854",328400
"166855",232900
"166856",287200
"166857",174900
"166858",266000
"166859",1351000
"166860",370600
"166861",212200
"166862",331400
"166863",370600
"166864",308800
"166865",352900
"166866",465700
"166867",230400
"166868",233000
"166869",370500
"166870",347400
"166871",262500
"166872",273800
"166873",314100
"166874",179400
"166875",771800
"166876",381400
"166877",446200
"166878",238800
"166879",379300
"166880",524000
"166881",273700
"166882",221000
"166883",746600
"166884",433100
"166885",248700
"166886",201700
"166887",430900
"166888",368500
"166889",324900
"166890",273300
"166891",357500
"166892",396200
"166893",449100
"166894",442500
"166895",460300
"166896",375100
"166897",244100
"166898",401100
"166899",256600
"166900",370500
"166901",597400
"166902",335500
"166903",176900
"166904",564000
"166905",458900
"166906",451600
"166907",310100
"166908",377000
"166909",830900
"166910",364800
"166911",541600
"166912",973700
"166913",235500
"166914",310000
"166915",346600
"166916",420000
"166917",533400
"166918",542900
"166919",506900
"166920",368900
"166921",438800
"166922",434200
"166923",282700
"166924",389600
"166925",351000
"166926",229500
"166927",273600
"166928",440900
"166929",286600
"166930",430200
"166931",249600
"166932",148900
"166933",330100
"166934",484000
"166935",266100
"166936",177200
"166937",504100
"166938",482300
"166939",275400
"166940",348400
"166941",504600
"166942",326500
"166943",308800
"166944",268600
"166945",329100
"166946",334700
"166947",504800
"166948",324300
"166949",529600
"166950",299200
"166951",779100
"166952",349100
"166953",405900
"166954",297400
"166955",226400
"166956",322900
"166957",429100
"166958",284400
"166959",262800
"166960",481500
"166961",301400
"166962",385000
"166963",392600
"166964",379900
"166965",227800
"166966",2081600
"166967",305100
"166968",830700
"166969",414600
"166970",451400
"166971",773000
"166972",383900
"166973",182000
"166974",543200
"166975",338800
"166976",530900
"166977",877500
"166978",339600
"166979",417300
"166980",520100
"166981",350200
"166982",427500
"166983",270800
"166984",372400
"166985",222000
"166986",60000
"166987",427000
"166988",372000
"166989",390000
"166990",397700
"166991",225000
"166992",325100
"166993",350000
"166994",352700
"166995",287100
"166996",475700
"166997",502100
"166998",406600
"166999",226100
"167000",443400
"167001",631600
"167002",252200
"167003",370700
"167004",308800
"167005",524500
"167006",307600
"167007",336000
"167008",298000
"167009",306400
"167010",404700
"167011",288600
"167012",284700
"167013",286200
"167014",329300
"167015",572700
"167016",388300
"167017",518200
"167018",559100
"167019",569200
"167020",245300
"167021",251700
"167022",295300
"167023",559200
"167024",474500
"167025",351500
"167026",392900
"167027",265900
"167028",372600
"167029",508000
"167030",450100
"167031",331200
"167032",303900
"167033",390000
"167034",542000
"167035",460300
"167036",650600
"167037",284400
"167038",259300
"167039",223100
"167040",256600
"167041",315900
"167042",342700
"167043",272200
"167044",513500
"167045",406100
"167046",410300
"167047",267700
"167048",370700
"167049",448200
"167050",253600
"167051",538500
"167052",444600
"167053",473900
"167054",784000
"167055",582300
"167056",310800
"167057",152500
"167058",517000
"167059",459200
"167060",352000
"167061",361400
"167062",204800
"167063",463000
"167064",493000
"167065",571000
"167066",288600
"167067",249600
"167068",397000
"167069",334200
"167070",329700
"167071",505400
"167072",221400
"167073",321200
"167074",448500
"167075",291300
"167076",382900
"167077",960800
"167078",417100
"167079",541800
"167080",372000
"167081",210100
"167082",246200
"167083",568600
"167084",314300
"167085",345100
"167086",655900
"167087",308800
"167088",188600
"167089",321300
"167090",580200
"167091",267500
"167092",250700
"167093",318000
"167094",214700
"167095",710400
"167096",405100
"167097",347900
"167098",370400
"167099",363600
"167100",246600
"167101",398100
"167102",193400
"167103",NA
"167104",898500
"167105",364700
"167106",348500
"167107",290900
"167108",531200
"167109",302600
"167110",383200
"167111",1191300
"167112",320100
"167113",339700
"167114",521800
"167115",343700
"167116",185500
"167117",174200
"167118",238900
"167119",376900
"167120",223300
"167121",276700
"167122",273900
"167123",321100
"167124",325900
"167125",535900
"167126",1450000
"167127",254100
"167128",269600
"167129",437000
"167130",569700
"167131",347400
"167132",302800
"167133",508000
"167134",420900
"167135",260300
"167136",317900
"167137",306000
"167138",1043700
"167139",406100
"167140",564400
"167141",452800
"167142",436300
"167143",228200
"167144",284500
"167145",344100
"167146",292500
"167147",402300
"167148",252900
"167149",457000
"167150",261700
"167151",816900
"167152",316200
"167153",324500
"167154",280700
"167155",345000
"167156",505600
"167157",259300
"167158",540700
"167159",439400
"167160",416200
"167161",455800
"167162",267500
"167163",229300
"167164",226800
"167165",230000
"167166",206000
"167167",400400
"167168",460100
"167169",328400
"167170",249400
"167171",347000
"167172",378300
"167173",284200
"167174",204600
"167175",283700
"167176",928700
"167177",282500
"167178",544100
"167179",388000
"167180",463000
"167181",259400
"167182",334200
"167183",345900
"167184",222000
"167185",482400
"167186",663300
"167187",182700
"167188",729200
"167189",240900
"167190",199200
"167191",195500
"167192",374500
"167193",308100
"167194",368600
"167195",446700
"167196",265900
"167197",303000
"167198",311400
"167199",305600
"167200",389900
"167201",374500
"167202",658500
"167203",359600
"167204",274500
"167205",506300
"167206",410400
"167207",337600
"167208",322400
"167209",386700
"167210",371300
"167211",305900
"167212",382700
"167213",275700
"167214",435700
"167215",547000
"167216",270200
"167217",494800
"167218",501800
"167219",376900
"167220",476000
"167221",334900
"167222",181400
"167223",186900
"167224",354400
"167225",182000
"167226",751800
"167227",357200
"167228",321200
"167229",423600
"167230",444000
"167231",1423700
"167232",367800
"167233",330500
"167234",367900
"167235",286400
"167236",196000
"167237",376900
"167238",305800
"167239",252600
"167240",373900
"167241",356900
"167242",339400
"167243",876700
"167244",250900
"167245",628000
"167246",312900
"167247",344300
"167248",419500
"167249",861100
"167250",490300
"167251",278800
"167252",304300
"167253",224700
"167254",359100
"167255",307100
"167256",523200
"167257",445300
"167258",567500
"167259",325500
"167260",280100
"167261",356700
"167262",599100
"167263",285900
"167264",441500
"167265",277900
"167266",702300
"167267",224000
"167268",320600
"167269",282200
"167270",413500
"167271",603400
"167272",307800
"167273",399700
"167274",289800
"167275",295900
"167276",248300
"167277",257600
"167278",668400
"167279",656300
"167280",294900
"167281",503900
"167282",306200
"167283",567900
"167284",398100
"167285",266000
"167286",423600
"167287",279900
"167288",435200
"167289",301600
"167290",274300
"167291",346400
"167292",627400
"167293",1289700
"167294",361000
"167295",149800
"167296",520000
"167297",505500
