type,lat,long
, 44.27987468289126,-76.57755852462785
Marina, 44.263626406670944,-76.37761495642579
RMC, 44.230221445949766,-76.46753830717267
RMC, 44.23524389142688,-76.46902355273991
RMC, 44.23013609206309,-76.47014083915253
RMC, 44.22879793267519,-76.46967933649708
RMC, 44.22895005798378,-76.46680701158157
PlaceofWorship, 44.2324741979985,-76.50540530765798
LongTermCare, 44.25790043686362,-76.4585328617393
ChildcareFacility, 44.2507644348181,-76.55074783985228
, 44.21824109093467,-76.5984359912014
Park, 44.251375628072225,-76.48192642387764
Plaza, 44.258564403593915,-76.45558065215884
ChildcareFacility, 44.23419146904756,-76.49242364027766
BasketballCourt, 44.23389353686028,-76.49953949781386
, 44.219354216299074,-76.59646346634568
, 44.219591776289455,-76.5929204037878
, 44.23950035788057,-76.48407886619447
PlaceofWorship, 44.240693281018,-76.5502941244408
MarketSquare, 44.230155178337505,-76.48121009697284
ChildcareFacility, 44.244424325637944,-76.58001197340786
RecreationFacility, 44.239244822236,-76.54683943509202
ChildcareFacility, 44.31937765345184,-76.5395496685909
TennisCourt, 44.22901802683262,-76.57886185214102
TennisCourt, 44.23497932413627,-76.51078725507486
TennisCourt, 44.22508531175326,-76.4937557823728
TennisCourt, 44.237189625582495,-76.49115216173426
PicnicFacility, 44.234842238189124,-76.59623642248802
PicnicFacility, 44.30639721914279,-76.46259752460385
PicnicFacility, 44.25931389651539,-76.60427414643127
PicnicFacility, 44.23803820137237,-76.60634284883936
TennisCourt, 44.24851175586786,-76.59185730681637
TennisCourt, 44.228321807369014,-76.50623197070965
Quarry-Active, 44.28944860103243,-76.56468764785404
AirportTerminal, 44.2187173806849,-76.59764922425344
Washroom, 44.233606405670365,-76.47961146003256
Washroom, 44.259564520719394,-76.46130548322239
Washroom, 44.23885085570176,-76.51754982374973
EducationFacility, 44.24462377017205,-76.4903160193547
EducationFacility, 44.2650440172828,-76.44828840329288
Quarry-Active, 44.35552931137284,-76.340840026589
Village, 44.335487729304056,-77.00165207485693
Village, 44.73414464138506,-77.15768041499855
Village, 44.54314148772233,-76.81451435550463
Village, 44.30444638011557,-76.76670017349917
Village, 44.32899912882015,-76.71822356928999
Park, 44.2918339298595,-76.45093633248842
Monument, 44.22996219164047,-76.47958871868369
SoccerField, 44.24213965830262,-76.52458115487724
PicnicFacility, 44.260113832079554,-76.60513914919063
BallDiamond, 44.27065577625518,-76.61956992051388
BallDiamond, 44.259483679835554,-76.60535913901232
SwingSet, 44.226451777090624,-76.52205888043046
Monument, 44.22363411437724,-76.48987837647401
BallDiamond, 44.26437167158622,-76.48359135488423
Monument, 44.22361586134134,-76.4851874816549
Monument, 44.22214906102807,-76.4892850876985
BallDiamond, 44.23425891093196,-76.51090675049984
BallDiamond, 44.24583945253051,-76.5988855326035
Village, 44.45246892913226,-76.43833630921074
Park, 44.41515289766169,-76.30984923644685
Park, 44.230947351799706,-76.62520255034504
Park, 44.238647084867345,-76.58783830788703
Park, 44.23754099775286,-76.48029769003402
Park, 44.21825588412774,-76.53441881646208
Park, 44.23264954548883,-76.57379635431283
Park, 44.25122806812108,-76.50322147113783
Queen'sUniversity, 44.2282726090231,-76.49624521100323
LongTermCare, 44.23544161430439,-76.4858946338204
LongTermCare, 44.23815789081969,-76.48237950371889
RMC, 44.230605413576995,-76.46671930572235
RMC, 44.22833178996187,-76.46720692943053
BallDiamond, 44.233555317893966,-76.4996787153656
Playground, 44.26312892791907,-76.48824700583891
Playground, 44.239176441458824,-76.4505873412433
Playground, 44.223492520625115,-76.51824550467873
PicnicFacility, 44.22394038397395,-76.48429341423643
PicnicFacility, 44.2237247083572,-76.48451036068616
Playground, 44.246691148956565,-76.60323691234193
Playground, 44.26776864715568,-76.58086573963307
Playground, 44.2290343360421,-76.5760627817702
Playground, 44.270543059083955,-76.61870737042123
Playground, 44.24599697963379,-76.5446707499003
Playground, 44.260488735534125,-76.48444276476634
Playground, 44.259770086963144,-76.60600402946899
ParkingLot, 44.2303883502617,-76.47860560869968
BeachVolleyballCourt, 44.25893444959138,-76.60212407133217
BeachVolleyballCourt, 44.25893295736813,-76.60222517648508
TrailAccess, 44.22214005134654,-76.50156756565045
TrailAccess, 44.22555111356723,-76.48216674670462
SkateboardPark, 44.25237942587569,-76.48368757497079
BallDiamond, 44.227296902611926,-76.51181691937757
Playground, 44.21884589791297,-76.53091904431825
Beach, 44.29131469102227,-76.3100687239353
Park, 44.226044169989756,-76.48125204052428
Monument, 44.30242960992272,-76.27552787165588
AquaticsCentre, 44.23958379148959,-76.5470905937939
CommunicationTower, 44.289964995776984,-76.47834911948149
CellAntenna, 44.223697400656654,-76.50082122763197
CellAntenna, 44.22814115739297,-76.52947899332376
CommunicationTower, 44.243540715078375,-76.42700368371567
CellAntenna, 44.226549492431076,-76.49758266798732
Washroom, 44.229311568137746,-76.48016105482384
CellAntenna, 44.22702074211646,-76.49371008789973
CommunicationTower, 44.32205060195895,-76.3274258823973
PicnicFacility, 44.239557200364395,-76.4812583616871
Basketball, 44.291972838842824,-76.31050970097017
ChangeRoom, 44.26326685695497,-76.48530370139316
, 44.23869471508087,-76.62202632829901
EducationFacility, 44.22371606692957,-76.64093143518708
AquaticsCentre, 44.24641187278248,-76.5745490250311
Queen'sUniversity, 44.223667843230956,-76.49429889218149
Penitentiary, 44.23593169437536,-76.54666599446666
Marina, 44.24084615813988,-76.60100850974545
Park, 44.23951074433745,-76.61289307534075
Church, 44.25264043226248,-76.56929022923772
ParkingLot, 44.2284864244219,-76.4915581650175
Parkette, 44.26205929114403,-76.4498112227335
Park, 44.23707786036623,-76.53227723931732
Park, 44.218853013021594,-76.51103059626722
BasketbalCourt, 44.27233864225923,-76.62724363438572
Park, 44.30046029173229,-76.55384957945041
Beach, 44.22197403335348,-76.48884257556904
Park, 44.210577489665354,-76.56478546383548
Park, 44.25183067447372,-76.48906324499201
Park, 44.234175099219215,-76.6265564681262
Park, 44.22982850115989,-76.47951960000785
Park, 44.27295116068013,-76.4539573475216
Park, 44.262232618488966,-76.55956017239382
Park, 44.24604034540387,-76.5994850660083
Playground, 44.24847960166405,-76.59384721223482
EducationFacility, 44.73808681735932,-76.84549509430693
ParkingLot, 44.230362831382344,-76.47933970123847
QuarryActive, 44.38267974567797,-76.30321876893821
Park, 44.243447707627034,-76.53558589908553
Park, 44.249189189047115,-76.47052268627593
Fountain, 44.226634380685724,-76.48791721562542
SoccerField, 44.260954764585534,-76.49099226229822
Playground, 44.26051270146636,-76.49024388358302
Playground, 44.35985215137609,-76.33458763506768
Playground, 44.25953715047324,-76.49006181512085
Motel, 44.262709646759106,-76.59851537167668
CommunityCentre, 44.265304798645026,-76.4826515281479
Playground, 44.270889389410755,-76.61877121442762
Playground, 44.26313215560596,-76.48843801771305
Park, 44.242528502528124,-76.48546910188547
EducationFacility, 44.250076929923395,-76.5317483510838
EducationFacility, 44.408155138989684,-76.59370253669663
ChildcareFacility(Private), 44.26706006335371,-76.47666197104121
ChildcareFacility, 44.23093183215917,-76.48786340356325
EducationFacility, 44.27773219127334,-76.72561777214331
ChildcareFacility, 44.23966893091328,-76.51727795207952
ChildcareFacility, 44.22704443217841,-76.49996592494097
ChildcareFacility, 44.25608269913575,-76.55503192904537
ChildcareFacility, 44.219302824911466,-76.57141450744548
ChildcareFacility(Private), 44.25788089408324,-76.54680640713033
SoccerField, 44.22594197392857,-76.51578795737606
ChildcareFacility, 44.24325477800799,-76.5692260619381
EducationFacility, 44.235977834294886,-76.5536398616623
EducationFacility, 44.25213018293756,-76.53333785210904
Hospital, 44.22314068822809,-76.5062417392427
EducationFacility, 44.25860007988618,-76.54872143895221
PicnicFacility, 44.23317607592896,-76.49770309693619
Memorial, 44.23891076439704,-76.49911885717256
EducationFacility, 44.24906462901823,-76.95973382643109
EducationFacility, 44.35845791826157,-76.35029641315526
CommunicationTower, 44.26052845332501,-76.56465300213162
EducationFacility, 44.247160051839884,-76.96539888631595
EducationFacility, 44.25522820829369,-76.50054556339329
CommunicationTower, 44.2426309874324,-76.57474577554439
CommunicationTower, 44.219940635995805,-76.56742506707964
EducationFacility, 44.19011659373603,-76.44195242782111
SolarFarm, 44.313162366318906,-76.64905126528043
SolarFarm, 44.31887890791229,-76.56261739008517
PicnicFacility, 44.233264027361855,-76.49791703454147
PicnicFacility, 44.23326040521617,-76.49786625274679
ChildcareFacility, 44.24985713296964,-76.5851054111524
CommunicationTower, 44.251140623114715,-76.49545101961888
WaterTower, 44.357275082581126,-76.35342938067394
Monument, 44.229455136711195,-76.47944365399835
CommunicationTower, 44.23233040002535,-76.51487126248826
CommunityService, 44.256677583645356,-76.48370655860623
CellAntenna, 44.228007398983145,-76.49546456760974
CellAntenna, 44.23924021283846,-76.49394505092637
SettlementServices, 44.26277241118296,-76.492823993897
CommunicationTower, 44.28816789050412,-76.63115993821937
EducationFacility, 44.25787228478644,-76.59692297354434
ChildcareFacility, 44.2710078537984,-76.52285889576018
EducationFacility, 44.22194504659616,-76.52086822021823
ChildcareFacility, 44.23510685680158,-76.50489667698582
EducationFacility, 44.25041566378943,-76.52261797404793
SoccerField, 44.22974999449172,-76.51591111321463
ChildcareFacility, 44.2350337383301,-76.50073873930285
SoccerField, 44.22156414608646,-76.52620369825482
RunningTrack, 44.25345154284109,-76.4566944409934
ChildcareFacility, 44.255318464467955,-76.49989068081676
TrailAccess&Parking, 44.237695049742335,-76.48083023995888
TrailAccess, 44.336416240741215,-76.6061263972682
TrailAccess, 44.24480924993059,-76.53609277734506
Playground, 44.22331361014153,-76.57911636922792
EducationFacility, 44.241946779713956,-76.48062251123336
WaterPark, 44.21634183320463,-76.53069483323567
Playground, 44.22731929998984,-76.51086547497806
ParkingLot, 44.25120502386803,-76.4853110750523
, 44.2758191379,-76.56703121233228
Park, 44.22654093001279,-76.48048910758004
EducationFacility, 44.780324450291474,-76.68233941634745
ParkingLot, 44.22945908005722,-76.48443409881858
ParkingLot, 44.226582224463854,-76.4816186190835
ParkingLot, 44.228085414388985,-76.48028209471623
ParkingLot, 44.23271587360024,-76.47980631553017
HistoricSite, 44.22944460669247,-76.4831057543159
Museum, 44.23415289435925,-76.48549773447115
TennisCourt, 44.229351907255904,-76.57889509694603
TennisCourt, 44.248615241299625,-76.59116284896463
TennisCourt, 44.248776479859536,-76.59186976914874
TennisCourt, 44.233304033185064,-76.49880868773957
SoccerField, 44.275837769711906,-76.5665065349824
Washroom, 44.239471089954016,-76.50024966016815
TennisCourt, 44.23534050036621,-76.52912124265546
Quarry-Active, 44.29318225596213,-76.6233174649821
AmbulanceStation, 44.23061176305876,-76.48554161913361
EducationFacility, 44.24106872053344,-76.48996393692954
EducationFacility, 44.259799790597995,-76.48957617404615
EducationFacility, 44.244014248475324,-76.5801954761427
Washroom, 44.23937951385714,-76.49938245815295
Washroom, 44.23462450353156,-76.51053020443682
Washroom, 44.23313199344211,-76.49899283832507
Park, 44.25130789153989,-76.61365301452437
Park, 44.255131509232456,-76.6027884560641
PicnicFacility, 44.23520460411285,-76.48843899646192
PicnicFacility, 44.237415182965776,-76.60700778427695
, 44.262192826757456,-76.55970905067954
PicnicFacility, 44.222606073448446,-76.4931160829557
PicnicFacility, 44.270641680014705,-76.6186227325951
BallDiamond, 44.253258434747075,-76.56172856120796
EnergyDistribution, 44.24173880415234,-76.4873763474505
LongTermCare, 44.269040991583545,-76.55828605026943
PicnicFacility, 44.23459983690208,-76.51045818811953
Quarry-Abandoned, 44.30690466149532,-76.505319803472
PlaceofWorship, 44.284513412478056,-76.5420044769789
HistoricSite, 44.234628845046345,-76.47780306284275
FireStation, 44.231919066610494,-76.51396905235661
Lock, 44.38900930163778,-76.32506440418541
PicnicFacility, 44.22230762230768,-76.50030411377038
EducationFacility, 44.23896771717805,-76.52033948474936
Park, 44.249077627555984,-76.53293300064209
Park, 44.250778483606986,-76.52590686794373
Park, 44.25743181319292,-76.57700225309634
Playground, 44.23902092464085,-76.49616268184633
Washroom, 44.21693249388621,-76.53155790129242
Queen'sUniversity, 44.23024211815144,-76.51703333115019
PicnicFacility, 44.23341176149937,-76.5180199573437
PicnicFacility, 44.21256998199882,-76.5734438340629
PicnicFacility, 44.29485067397142,-76.31338307914434
SoccerField, 44.26482236900411,-76.44953026710768
Playground, 44.26666175599443,-76.48951477899521
FerryTerminal, 44.23234734850148,-76.47685615056692
Monument, 44.22499313812482,-76.48681486136825
Monument, 44.226742589428135,-76.48789641474107
Playground, 44.251224001741214,-76.52725006785268
Monument, 44.22653810921333,-76.4879850686608
Playground, 44.320241631508225,-76.53986919443747
SoccerField, 44.32019937826894,-76.54042493087758
SoccerField, 44.241137463339,-76.45557738547575
SoccerField, 44.22875989487706,-76.46842704623039
BallDiamond, 44.25174676382347,-76.48855090538126
BallDiamond, 44.24815864859334,-76.59130035004199
BallDiamond, 44.248171852319835,-76.60673123101871
GolfCourse, 44.28411009592419,-76.63577744588494
SoccerField, 44.23361888317012,-76.52328788524315
SoccerField, 44.24595408538809,-76.58069717782156
SoccerField, 44.22873804710112,-76.58215535124423
SoccerField, 44.22592186000476,-76.52252977456537
Museum, 44.2301067575366,-76.48024085586206
TennisCourt, 44.24914360174004,-76.52445644404928
Park, 44.26388864850769,-76.48445090679809
Playground, 44.270654351075116,-76.43881318519728
Playground, 44.25396604334989,-76.50391201600947
EducationFacility, 44.229069807427244,-76.57523654020163
TrailAccess, 44.26803044922162,-76.54404384316118
BallDiamond, 44.26931144382571,-76.62098012479986
Parkette, 44.26224149088971,-76.4911311277944
Arena, 44.237893943577404,-76.46783806595207
ChildcareFacility(Private), 44.229529759835145,-76.49980763519491
TrailAccess&Parking, 44.298403384737405,-76.57467186629047
BoatRamp, 44.24250411967373,-76.47959835463834
TrailAccess, 44.29135975029912,-76.55471146331894
DrivingRange, 44.284890112998596,-76.63030014497643
Playground, 44.22332605717245,-76.5793532156512
GovernmentCentre, 44.23929145275598,-76.54564398048149
TrailAccess&Parking, 44.22244287685326,-76.48869667331319
Beach, 44.238313713678636,-76.6064600074345
Beach, 44.23490846677778,-76.44862793706768
Beach, 44.23793652324744,-76.42619200728419
Beach, 44.25932882452389,-76.37962975918738
PickleballCourt, 44.220469057675,-76.56811272023639
PickleballCourt, 44.25456200613084,-76.45786254575066
PicnicFacility, 44.22916237546103,-76.48037856418854
PicnicFacility, 44.22918223201657,-76.48043230144442
PicnicFacility, 44.22921159275373,-76.4803281863498
DrinkFountain, 44.22948648243798,-76.48022169293489
HealthCentre, 44.26286797911291,-76.4914100211526
Park, 44.26623483328919,-76.59951346112335
PicnicFacility, 44.238698865889546,-76.48089769969262
CommunicationTower, 44.24187432253986,-76.61468934345717
CommunicationTower, 44.29228614403222,-76.40912367525473
CommunicationTower, 44.32134320098349,-76.62106359068187
CommunicationTower, 44.26459925058598,-76.60491059736749
CellAntenna, 44.251389065545254,-76.45734058414047
CellAntenna, 44.22751825068464,-76.49795313717189
CommunicationTower, 44.266700104816756,-76.5183390623669
CommunicationTower, 44.2577677893122,-76.53492296349782
CellAntenna, 44.225539078565426,-76.49676969094185
OutdoorRink, 44.31827458681726,-76.50191760996188
ChildcareFacility(Private), 44.26482783018314,-76.54503889678408
ChildcareFacility, 44.31376633206333,-76.61362659244784
ChildcareFacility, 44.21665177234301,-76.52686026525261
Playground, 44.291870255279136,-76.3108146395344
ChildcareFacility, 44.25377951779432,-76.5523975318374
ChildcareFacility, 44.26631800418508,-76.44598740680131
ChildcareFacility, 44.23771989444357,-76.44761111443106
SoccerField, 44.22619146192485,-76.52678626863977
ChildcareFacility, 44.22896530570414,-76.575812263943
EducationFacility, 44.30068642893576,-76.4241792977444
EducationFacility, 44.246264744895534,-76.60385607106726
EducationFacility, 44.23780193222372,-76.52103333446007
EducationFacility, 44.21987467380024,-76.570320186606
EducationFacility, 44.225087245053146,-76.63900488621623
EducationFacility, 44.40746546842095,-76.59535618692321
EducationFacility, 44.43300911410828,-76.4835506764344
EducationFacility, 44.40282465290612,-76.67434350352241
CommunityServices, 44.258820883572696,-76.50869226032196
Hospital, 44.215859738146676,-76.52790524608923
MunicipalWastewaterTreatmentPlant, 44.24138323334077,-76.419730972543
, 44.26217129425936,-76.59165099295015
Queen'sUniversity, 44.224260068610086,-76.49229154134616
CommunicationTower, 44.28653778643955,-76.47887563542831
EducationFacility, 44.787640439088655,-76.67698181439059
Playground, 44.247773939521835,-76.59329360640058
Quarry-Abandoned, 44.37943316153741,-76.31727264766589
ParkingLot, 44.22932515791402,-76.48170208136024
EducationFacility, 44.192470318358126,-76.43839853808733
BallDiamond, 44.260609186581895,-76.49115051982048
DrivingRange, 44.2186072672038,-76.5933801696217
SoccerField, 44.24335401908319,-76.48537200547123
MilitaryFamilyResourceCentre, 44.23729742139849,-76.44783500523093
Playground, 44.25406130207679,-76.59075262629426
Playground, 44.24292361825228,-76.4810308544002
Trailhead&Parking, 44.24427076903449,-76.4801268065534
TennisCourt, 44.25208884812951,-76.48356445721156
ChangeRoom, 44.22607752920039,-76.48893261705473
Playground, 44.27213429277027,-76.62729170217662
Parkette, 44.25880831604001,-76.47913949265238
Park, 44.24582985304802,-76.58126315621541
Park, 44.31031633883501,-76.24738565449279
Park, 44.2344843984095,-76.58642138095009
Park, 44.2591981399257,-76.45034272430127
Park, 44.29170727540706,-76.44483240338081
Park, 44.29329448823656,-76.31617405777928
Park, 44.29554725522967,-76.55885268369053
Memorial, 44.23883004937162,-76.4986150500493
ParkingLot, 44.22873116381685,-76.51421430177255
Lock, 44.41246441861573,-76.31327768178197
, 44.24686321788041,-76.52251862687153
Penitentiary, 44.22256729096232,-76.51364340560598
Queen'sUniversity, 44.22354214520744,-76.5001328742004
Queen'sUniversity, 44.22518481705408,-76.49138799011577
BoatRamp, 44.240206923102676,-76.60188060179703
Queen'sUniversity, 44.22303561090319,-76.49195088230677
PlaceofWorship, 44.32097537749075,-76.46332289031544
PlaceofWorship, 44.25682282728112,-76.63103334642827
PlaceofWorship, 44.252033325454256,-76.50268110318095
PlaceofWorship, 44.28089116311059,-76.54339986541095
Off-LeashDogPark, 44.24055024900837,-76.49950610696592
CellAntenna, 44.24334937501157,-76.46142688165222
PlaceofWorship, 44.23096701724539,-76.4917562007903
PlaceofWorship, 44.2285114892796,-76.57332997034237
AmbulanceOffices, 44.313604808868796,-76.46540866389296
PlaceofWorship, 44.217627561317244,-76.56975754318668
GovernmentCentre, 44.26523753978936,-76.49688190094535
PlaceofWorship, 44.31924029883153,-76.54435463824507
Queen'sUniversity, 44.22697800905027,-76.50000749131809
PicnicFacility, 44.235917140583226,-76.48854159827926
PicnicFacility, 44.223545553811796,-76.49005815833189
Swingset, 44.21881782821948,-76.53075863790684
OutdoorRink, 44.23597186062986,-76.48762538613617
PicnicFacility, 44.212886848298524,-76.56722044676661
PicnicFacility, 44.21917305572489,-76.53355774652825
PicnicFacility, 44.29157042661426,-76.31049050278094
Queen'sUniversity, 44.22400217368917,-76.49117750269764
InfoCentre, 44.22939535430123,-76.48017417989196
OutdoorRink, 44.235555027474646,-76.52925325282781
Park, 44.258722548377165,-76.45986060928419
Park, 44.24980744122719,-76.53870607042205
Queen'sUniversity, 44.22776465258697,-76.49109405690781
Queen'sUniversity, 44.226180294888145,-76.4912190838119
Park, 44.25975923704614,-76.4616462941888
Park, 44.25516654731979,-76.4625468157677
EducationFacility, 44.235230807646786,-76.53045971376919
EducationFacility, 44.265229569224644,-76.48186553378092
PicnicFacility, 44.29173913767978,-76.3097648710781
PicnicFacility, 44.264577444180034,-76.58044524899927
RunningTrack, 44.30144819936096,-76.42457855639474
Town, 44.40603902599525,-76.01801360850247
Town, 44.69804200644245,-76.19101844960525
Town, 44.28030272078227,-76.70865345017218
Town, 45.01803845784123,-76.36501674617342
Town, 44.62703849772571,-75.95001741020675
Town, 44.18240307886174,-76.79851451556206
Town, 44.95804093337085,-76.52601653669703
Town, 44.270880759757745,-76.62467844114308
Town, 44.4780392987643,-76.23401725898334
EducationFacility, 44.24866285118952,-76.59342853133583
ParkingLot, 44.22828731975986,-76.48273151565903
ParkingLot, 44.22913848859183,-76.48187013738307
Park, 44.25628459032266,-76.52472990269212
PicnicFacility, 44.237992528023305,-76.60628345090285
PicnicFacility, 44.222014594431826,-76.49087372610519
BallDiamond, 44.24220344191982,-76.61111233808984
SoccerField, 44.25392357097285,-76.45441514325806
CFB, 44.24044991670403,-76.45541624200494
Queen'sUniversity, 44.22562622053727,-76.49362808373742
NewsPaper, 44.26654673509515,-76.51061701926348
Park, 44.24960284391904,-76.5282046383937
Library, 44.22969849840287,-76.48479883219312
HealthCentre, 44.232957886828814,-76.48168927445938
EducationFacility, 44.22887920720127,-76.49031904586596
Park, 44.25874115949342,-76.59883016533576
Monument, 44.22003093484718,-76.5062121666473
PicnicFacility, 44.29172954746668,-76.31079519582809
Quarry-Abandoned, 44.33699459940339,-76.27970399742132
Quarry-Abandoned, 44.26497089281088,-76.45897306708508
SoccerField, 44.23427176276461,-76.46560757894188
SoccerField, 44.25481278402429,-76.45578510925847
SoccerField, 44.273389347685665,-76.43695528530182
SoccerField, 44.22828487319222,-76.50385996185219
BasketballCourt, 44.32066086816516,-76.46090940626975
BasketballCourt, 44.23565392447583,-76.59651865785614
SoccerField, 44.2605660342908,-76.48405019661959
BasketballCourt, 44.35969061492693,-76.33445122344634
BasketballCourt, 44.23753038237878,-76.48315260757174
BasketballCourt, 44.21658500752062,-76.56965653917032
PlaceofWorship, 44.257411100137595,-76.54840230057425
Queen'sUniversity, 44.22597556439012,-76.51450626244511
Queen'sUniversity, 44.22440515687547,-76.5006848264969
PicnicFacility, 44.21226314057204,-76.57641819475509
PicnicFacility, 44.25934137046964,-76.60332446594444
PicnicFacility, 44.29159705879687,-76.31055848964492
TrailAccess, 44.33582336530836,-76.61835813605933
SoccerField, 44.22871923550329,-76.58351392427664
Park, 44.24781884833762,-76.59150064662906
Park, 44.220846058075466,-76.5838803860504
Park, 44.41333145506401,-76.30378033811884
Village, 44.731869965024174,-76.6016984465173
Village, 44.6568442693448,-76.53833011628089
Village, 44.65575378050911,-76.71408972290024
Village, 44.35972601434187,-76.65192743455835
EducationFacility, 44.16869334178298,-76.70368711620759
EducationFacility, 44.4877716221339,-76.69153061908118
EducationFacility, 44.373692342131235,-76.76755512787172
Park, 44.24581591792638,-76.60180472246257
Park, 44.243986322894244,-76.58531503253684
DrinkFountain, 44.25995566021573,-76.60335521989104
DrinkFountain, 44.229990440310715,-76.48258772226065
DrinkFountain, 44.23328779839446,-76.50769728423195
Village, 44.5819258698845,-76.66937191426025
Village, 44.419993985674274,-76.97921002314082
BallDiamond, 44.246069783329254,-76.57780061062944
BallDiamond, 44.24817668178712,-76.59264096653588
BallDiamond, 44.24646415055644,-76.50019104089357
Village, 45.053040128164106,-76.25101592871569
Village, 44.84272890209641,-77.11806211537584
Village, 44.7783954311981,-76.98742089787821
Village, 44.67604135078125,-76.12501716022027
Village, 44.641763191532554,-76.5141089773224
Village, 44.26247331715095,-76.81046180414772
Village, 44.9296081651956,-76.90162430636224
Parkette, 44.237811545705284,-76.53120337140868
Park, 44.254736737978284,-76.59698183881208
Park, 44.31430539932515,-76.24936073132153
Park, 44.24108484982913,-76.58769676363214
Village, 44.12613957277075,-76.34446216013566
Village, 44.48904797670604,-77.00411687140125
Village, 44.22331776978499,-76.87025129464641
Village, 44.734217382046566,-76.67489740687374
Village, 44.329807320569195,-77.09030702679725
Village, 44.38191755513468,-76.48647872002763
Village, 44.83704190072104,-76.54201587272351
Village, 44.821248288015575,-77.18384706255881
SoccerField, 44.30140320762031,-76.42404481313737
SoccerField, 44.277409116607,-76.48335901468259
Village, 44.193908456345866,-76.98103910823892
SoccerField, 44.233578699842965,-76.4659960247812
GolfCourse, 44.22048300227406,-76.59193201864784
Queen'sUniversity, 44.228086863916914,-76.49222582605172
Washroom, 44.235586856813875,-76.52888152005235
FerryDock, 44.21516997206665,-76.4255802752222
SoccerField, 44.23538301171349,-76.5775478880349
SoccerField, 44.22175563894127,-76.57860842993387
SoccerField, 44.23540594017896,-76.4666585138842
SoccerField, 44.250892971865554,-76.52207155762191
SoccerField, 44.2540745861521,-76.45352123344772
SoccerField, 44.22452690614317,-76.4897068857928
PicnicFacility, 44.29306416077142,-76.31134735039774
Park, 44.216490119378975,-76.6063935574323
Park, 44.25199062950101,-76.55098053859959
Parkette, 44.24653721588339,-76.49041747697875
Park, 44.23732726306677,-76.61777045978309
Park, 44.23917432148494,-76.45038705632722
Park, 44.23913651433929,-76.62171532343987
Park, 44.24376985262734,-76.58804040767534
Park, 44.24159758433996,-76.4178913690221
Monument, 44.251311885671214,-76.4844596604794
Monument, 44.22276281219426,-76.49004982607393
Monument, 44.22395141766128,-76.4841698569507
Monument, 44.21840397971858,-76.5174440788464
PlaceofWorship, 44.231169099287534,-76.48984334490243
Museum, 44.22374643146532,-76.49323615861721
Park, 44.23374308872724,-76.58957020814826
Park, 44.22748568417284,-76.51181909933295
Park, 44.22849676235642,-76.57854325764717
Parkette, 44.23643853516055,-76.50517014455532
Park, 44.231639966136555,-76.53467599696111
Museum, 44.22738668146498,-76.4925638995134
Penitentiary, 44.23563995850404,-76.5533928900346
Park, 44.2374413561555,-76.6059339544409
Park, 44.24126535088178,-76.4795218617405
GovernmentCentre, 44.24399388839488,-76.51143929087007
FireStation, 44.23207590606941,-76.48982444670726
EducationFacility, 44.24958401488595,-76.52248274577823
, 44.27423971028019,-76.58052006788668
Queen'sUniversity, 44.22326564434107,-76.49103874802026
Post-SecondaryEducation, 44.22115656459664,-76.5287742383696
BallDiamond, 44.27964821277659,-76.54877637028602
PlaceofWorship, 44.26441191619883,-76.54497138044718
Lock, 44.2914441989054,-76.44272379837062
Queen'sUniversity, 44.22600894948031,-76.49511644582299
PicnicFacility, 44.22888107852585,-76.57774054475263
PicnicFacility, 44.25053082096429,-76.57695394056269
PicnicFacility, 44.2292338322793,-76.57824509695868
PicnicFacility, 44.21671561966805,-76.53169250949257
OutdoorRink, 44.25958876470539,-76.60375523811999
Park, 44.23727710943141,-76.4831340295068
PicnicFacility, 44.27319912619232,-76.48146311588636
Playground, 44.21634456489993,-76.53085422073002
Swingset, 44.26616168356859,-76.59937887896643
ChangeRoom, 44.23952743687027,-76.4992063883292
PicnicFacility, 44.221960318517255,-76.48957030403506
Town, 44.78101777295748,-76.66939358102158
Queen'sUniversity, 44.22425514797028,-76.49354325688314
PicnicFacility, 44.22926028192518,-76.57796411065536
PicnicFacility, 44.25617415127841,-76.46806650362011
PicnicFacility, 44.292829668647855,-76.31110506736906
PicnicFacility, 44.29180100414932,-76.3105091581269
BallDiamond, 44.242137007480935,-76.61217331744157
HistoricSite, 44.229337925176836,-76.48039753481926
BallDiamond, 44.240912663611645,-76.50031471174444
BallDiamond, 44.24270249853271,-76.48717332181735
Queen'sUniversity, 44.22967482102634,-76.49535234480192
Queen'sUniversity, 44.224559658620336,-76.49771616774034
Queen'sUniversity, 44.226973154228354,-76.4910869726421
Queen'sUniversity, 44.226476842065765,-76.4920479818971
Queen'sUniversity, 44.227505271054824,-76.49446084728277
FireStation, 44.248370360085445,-76.49430217459089
ParkingLot, 44.23194570302421,-76.4780617746237
Theatre, 44.247799023537695,-76.49538640336903
Queen'sUniversity, 44.227007323994,-76.49212656592614
ChildcareFacility, 44.233813346753394,-76.5049290700466
Playground, 44.24373372132312,-76.50157524393977
Playground, 44.2689065980107,-76.47776493104136
Playground, 44.256937314139044,-76.49972934783614
BasketballCourt, 44.234715791982666,-76.51067347256875
Playground, 44.24565836617835,-76.50004861203638
Playground, 44.27326768700115,-76.48150952581103
Playground, 44.255448790376704,-76.60329306305053
, 44.28239422840311,-76.56748065193025
Playground, 44.244430616636315,-76.61779440680128
ChildcareFacility, 44.23939405769316,-76.48459684446537
